subj,likert_location1,likert_location2,likert_location3,likert_location4,likert_location5,likert_location6,likert_location7,likert_location8,likert_location9,likert_location10,likert_location11,likert_location12,regress_location_value1,regress_location_value2,value_rating1,value_rating2,value_rating3,value_rating4,value_rating5,value_rating6,value_rating7,value_rating8,value_rating9,value_rating10,value_rating11,value_rating12,value_rating13,value_rating14,value_rating15,value_rating16,value_rating17,value_rating18,value_rating19,value_rating20,value_rating21,value_rating22,value_rating23,value_rating24,inference_rating1,inference_rating2
111,0.38671875,0.707356770833333,0.543619791666667,0.15234375,0.430338541666667,0.294270833333333,0.568033854166667,0.595703125,0.915364583333333,0.933919270833333,0.788411458333333,0.732747395833333,0.331306010474663,0.00407824753979093,3.25520833333334,4.03645833333334,27.3763020833333,4.296875,15.8854166666667,15.2669270833333,99.3489583333333,46.3541666666667,55.56640625,44.0104166666667,30.7291666666667,25.5859375,13.8020833333333,20.01953125,42.6432291666667,3.70074341541719e-15,3.41796875,13.8020833333333,21.3541666666667,16.1458333333333,70.1171875,50,90.3645833333333,40.1692708333333,20.7356770833333,22.998046875
112,0.0315755208333334,0.270833333333333,0.221028645833333,0.76171875,0.863932291666667,0.950520833333333,0.319661458333333,0.665690104166667,0.8076171875,0.183268229166667,0.723958333333333,0.327473958333333,0.427262281031464,0.00150166337832655,3.70074341541719e-15,3.7109375,10.4166666666667,16.8294270833333,43.4244791666667,14.3229166666667,89.7786458333333,44.04296875,70.3125,3.64583333333334,11.1653645833333,12.4348958333333,44.23828125,9.86328125,50,3.84114583333334,14.2903645833333,10.0911458333333,0.84635416666667,26.8880208333333,16.69921875,43.2291666666667,98.828125,27.1158854166667,27.9296875,12.744140625
113,0.341471354166667,0.5,0.502604166666667,0.477864583333333,0.416015625,0.817057291666667,0.811197916666667,0.6376953125,0.9912109375,0.432291666666667,0.666666666666667,0.775390625,0.666704570466286,-0.00077872299761738,0.26041666666667,18.1315104166667,44.8567708333333,6.02213541666667,45.3450520833333,17.1223958333333,64.35546875,71.7122395833333,1.23697916666667,17.1549479166667,3.90625,41.1783854166667,89.7135416666667,17.08984375,23.73046875,45.5729166666667,17.1549479166667,40.3971354166667,69.53125,4.39453125,2.08333333333334,43.5872395833333,99.3489583333333,26.3997395833333,43.26171875,10.5143229166667
114,0.333984375,0.602213541666667,0.534830729166667,0.3525390625,0.2421875,0.517903645833333,0.863606770833333,0.590494791666667,0.469075520833333,0.747395833333333,0.499674479166667,0.488932291666667,0.194896538594223,0.00416478591563794,10.0911458333333,59.3098958333333,61.42578125,4.13411458333334,2.01822916666667,47.5911458333333,99.3489583333333,70.6380208333333,56.0546875,44.921875,10.8723958333333,62.0442708333333,47.1354166666667,34.1796875,31.6080729166667,35.6119791666667,31.6080729166667,17.3502604166667,3.70074341541719e-15,15.33203125,18.3919270833333,29.8177083333333,97.9817708333333,49.9348958333333,32.03125,29.2317708333333
115,0.543294270833333,0.1318359375,0.570963541666667,0.610677083333333,0.6875,0.8369140625,0.660481770833333,0.429036458333333,0.9970703125,0.5,0.608723958333333,0.224934895833333,0.50326833548141,0.00105697471259572,4.00390625,16.796875,9.66796875,10.9049479166667,16.5690104166667,42.9361979166667,90.234375,42.7734375,70.3125,3.87369791666667,18.1315104166667,17.0572916666667,43.0013020833333,43.1640625,50,0.781250000000004,1.85546875,13.8020833333333,3.70074341541719e-15,16.89453125,16.7643229166667,50,98.8606770833333,42.7408854166667,16.8131510416667,30.5338541666667
116,1,1,0.718098958333333,0.499674479166667,1,0.0914713541666667,1,0.5,3.70074341541719e-17,1,1,0.207682291666667,0.799964772505997,-0.00157766861591365,3.70074341541719e-15,2.21354166666667,16.89453125,65.52734375,98.6002604166667,32.9752604166667,90.0390625,43.359375,70.3125,16.0481770833333,2.05078125,25.3580729166667,99.1861979166667,43.8802083333333,74.6744791666667,21.9401041666667,17.7734375,34.08203125,3.70074341541719e-15,2.1484375,70.3125,44.3359375,90.1041666666667,41.3411458333333,61.9791666666667,17.5130208333333
117,0.4638671875,0.567057291666667,0.401692708333333,0.105143229166667,0.309895833333333,0.587239583333333,0.771158854166667,0.828125,0.7099609375,0.9677734375,0.5009765625,0.159830729166667,0.687288667087959,-0.00223589153798063,70.1171875,50.2604166666667,51.7903645833333,43.75,42.5455729166667,33.7239583333333,15.3645833333333,14.4205729166667,98.7630208333333,4.26432291666667,5.33854166666667,57.421875,17.4479166666667,11.5234375,41.40625,18.359375,10.1236979166667,24.21875,90.4296875,17.67578125,3.70074341541719e-15,16.5364583333333,89.84375,13.1510416666667,49.9837239583333,19.53125
118,0.58984375,0.4052734375,0.1865234375,0.240885416666667,0.944010416666667,0.0911458333333334,0.700520833333333,0.5,0.489583333333333,1,0.879557291666667,1,0.271321925758104,0.00342314853419998,0.813802083333337,16.1783854166667,42.67578125,4.26432291666667,50.3580729166667,42.9361979166667,99.21875,70.3450520833333,43.9778645833333,69.9544270833333,90.2018229166667,50.29296875,42.7734375,13.0859375,16.0481770833333,10.25390625,49.9674479166667,17.0247395833333,98.9583333333333,19.23828125,69.82421875,43.0013020833333,90.33203125,50.0325520833333,50.3255208333333,66.5690104166667
119,0.884114583333333,0.573567708333333,1,1,0.534830729166667,0.640950520833333,0.5458984375,0.575520833333333,0.797200520833333,0.327799479166667,1,0.557291666666667,0.577898692118223,0.00271970690262453,3.67838541666667,8.26822916666667,10.3515625,9.60286458333334,8.36588541666667,43.1640625,90.4622395833333,42.8059895833333,69.9544270833333,3.61328125,8.3984375,13.8671875,43.84765625,1.82291666666667,50.2604166666667,1.5625,1.79036458333334,7.74739583333334,0.781250000000004,5.859375,8.10546875,10.3841145833333,99.1536458333333,8.56119791666667,11.1165364583333,25.78125
120,0.643229166666667,0.58203125,0.227430555555556,0.330729166666667,1,0.733940972222222,0.948784722222222,0.723524305555556,0.665364583333333,0.432291666666667,0.778211805555556,0.893229166666667,0.535284561758375,0.00252982366910137,20.4861111111111,13.1510416666667,17.2743055555556,10.2864583333333,4.38368055555556,18.8368055555556,90.4513888888889,23.0902777777778,70.1822916666667,16.9704861111111,9.11458333333334,42.9253472222222,10.2430555555556,6.33680555555556,19.0972222222222,13.2378472222222,2.08333333333334,16.7534722222222,4.42708333333334,49.7829861111111,9.72222222222222,19.7482638888889,98.5677083333333,19.7482638888889,23.6545138888889,13.9756944444444
121,0.444878472222222,0.565972222222222,0.405381944444444,0.641493055555556,0.533420138888889,0.717013888888889,0.340711805555556,0.639756944444444,0.189236111111111,0.591579861111111,0.384548611111111,0.345920138888889,0.603240899468402,-0.00131725709742238,14.1927083333333,19.7916666666667,71.0503472222222,12.2829861111111,24.9131944444444,69.140625,77.1701388888889,18.8802083333333,79.9913194444444,64.6267361111111,16.1024305555556,66.8402777777778,16.3628472222222,72.3524305555556,33.9409722222222,69.6180555555556,15.5815972222222,77.9513888888889,29.4704861111111,12.3263888888889,76.3888888888889,20.1822916666667,64.9305555555556,68.3159722222222,45.8767361111111,42.6215277777778
122,0.7421875,0.411892361111111,0.0625,1,0.445746527777778,0.5,0.823784722222222,0.2109375,0.693142361111111,0.933159722222222,0.328559027777778,0.0425347222222222,0.439326182487851,0.00129596348184616,2.46716227694479e-15,7.33506944444445,8.68055555555556,24.3055555555556,70.0086805555556,24.3055555555556,90.2777777777778,24.0451388888889,70.3993055555556,14.1493055555556,9.59201388888889,14.453125,50,24.2621527777778,32.2916666666667,6.72743055555556,2.03993055555556,16.9704861111111,1.38888888888889,14.0190972222222,14.2361111111111,50,98.6545138888889,43.7065972222222,42.2309027777778,16.9487847222222
123,0.624674479166667,0.377278645833333,0.7119140625,0.543619791666667,0.39453125,0.672526041666667,1,0.784505208333333,0.150065104166667,0.200520833333333,0.250325520833333,0.8994140625,0.697676966652915,-0.00214802209388856,41.0481770833333,36.5885416666667,25.390625,23.6979166666667,48.046875,17.5130208333333,90.1692708333333,16.2760416666667,37.109375,21.09375,90.7552083333333,21.9401041666667,3.70074341541719e-15,11.8489583333333,50,16.8619791666667,42.2200520833333,22.6236979166667,3.70074341541719e-15,2.99479166666667,30.5989583333333,42.6432291666667,98.7955729166667,32.421875,34.9934895833333,54.1341145833333
124,0.6669921875,1,0.917643229166667,1,0.122721354166667,0.558919270833333,0.401041666666667,1,0.677734375,0.907552083333333,3.70074341541719e-17,0.135091145833333,0.821635070906323,-0.00377930386397784,3.70074341541719e-15,4.39453125,9.53776041666667,13.5416666666667,16.50390625,42.6106770833333,90.4947916666667,42.6106770833333,70.0846354166667,4.23177083333334,14.7786458333333,15.9830729166667,44.0104166666667,16.2434895833333,50,0.618489583333337,1.98567708333334,16.8294270833333,1.10677083333334,15.625,17.578125,50.1302083333333,98.5026041666667,16.6666666666667,16.2434895833333,28.6946614583333
125,1,0.00195312500000004,0.0315755208333334,0.571940104166667,0.122721354166667,0.712890625,0.872721354166667,0.499674479166667,0.798502604166667,0.723958333333333,0.726888020833333,0.645833333333333,0.305650334571066,0.0046422034817732,3.70074341541719e-15,4.23177083333334,11.81640625,1.46484375,1.49739583333334,69.7916666666667,90.2669270833333,39.8111979166667,70.2799479166667,4.26432291666667,4.98046875,17.1223958333333,43.9127604166667,4.16666666666667,39.6158854166667,3.74348958333334,1.49739583333334,11.8489583333333,1.07421875,40.0390625,39.74609375,49.90234375,99.21875,4.75260416666667,9.30989583333334,37.3860677083333
126,0.500651041666667,0.5234375,0.630208333333333,0.0250651041666667,0.1005859375,0.762044270833333,0.335611979166667,0.417643229166667,0.321940104166667,0.418294270833333,0.3525390625,0.8486328125,0.435971912898586,8.22279587369685e-06,0.781250000000004,13.18359375,17.08984375,20.5078125,32.8450520833333,35.1236979166667,90.2994791666667,35.5143229166667,31.8684895833333,4.75260416666667,4.81770833333334,16.3736979166667,13.2161458333333,2.57161458333334,43.8151041666667,4.81770833333334,14.1927083333333,19.3359375,8.85416666666667,22.8841145833333,14.3880208333333,28.1901041666667,98.9908854166667,32.51953125,24.609375,19.970703125
127,0.766276041666667,0.363606770833333,0.8916015625,0.568359375,0.637369791666667,0.7724609375,1,0.895833333333333,0.8095703125,0.842122395833333,0.86328125,0.205078125,0.453153818410842,0.00368361104792375,3.70074341541719e-15,16.9921875,14.2252604166667,24.3489583333333,32.7799479166667,52.7018229166667,90.1692708333333,52.9296875,50.0651041666667,16.8619791666667,12.6627604166667,42.6106770833333,46.8424479166667,37.6953125,48.14453125,6.67317708333334,17.4479166666667,61.8489583333333,0.976562500000004,20.01953125,40.2994791666667,50.09765625,98.8606770833333,27.4088541666667,37.6953125,32.6822916666667
128,0.135416666666667,0.14453125,0.155598958333333,0.5478515625,0.2783203125,0.3037109375,0.451497395833333,0.176106770833333,0.3623046875,0.183919270833333,3.70074341541719e-17,3.70074341541719e-17,0.275304993207158,-0.000803411922333851,3.70074341541719e-15,14.453125,14.16015625,16.1783854166667,0.911458333333337,42.87109375,90.3645833333333,42.7408854166667,70.3776041666667,3.61328125,13.8671875,22.8190104166667,43.2291666666667,36.71875,29.19921875,3.93880208333334,42.2526041666667,15.8854166666667,6.38020833333334,18.75,9.765625,50.1627604166667,98.6979166666667,15.1692708333333,11.865234375,28.369140625
129,0.7177734375,0.962890625,0.326497395833333,0.502278645833333,0.533528645833333,1,0.699544270833333,0.346354166666667,0.505208333333333,0.864908854166667,0.4462890625,0.6328125,0.769115291914363,-0.00208627775503175,3.97135416666667,16.2434895833333,14.16015625,10.0260416666667,96.8424479166667,37.6302083333333,89.9739583333333,26.3997395833333,70.21484375,14.1927083333333,8.59375,12.01171875,41.796875,29.2643229166667,49.7721354166667,5.33854166666667,5.078125,24.6744791666667,4.36197916666667,43.9453125,13.6067708333333,49.6744791666667,99.0559895833333,43.84765625,54.4270833333333,23.1119791666667
130,0.732096354166667,0.478841145833333,0.613606770833333,0.705078125,0.500651041666667,0.4013671875,0.2578125,0.189778645833333,0.688802083333333,0.500325520833333,0.728190104166667,0.442708333333333,0.466308540409823,0.000899905305809229,11.3606770833333,32.9427083333333,11.2955729166667,32.1940104166667,38.671875,40.4622395833333,90.1041666666667,40.3971354166667,70.1497395833333,6.80338541666667,3.70074341541719e-15,3.90625,44.4661458333333,17.6432291666667,49.9348958333333,3.70074341541719e-15,16.3411458333333,2.96223958333334,2.57161458333334,4.55729166666667,2.24609375,49.8046875,98.6002604166667,47.7213541666667,21.2890625,20.2311197916667
131,0.8056640625,0.4111328125,0.5,3.70074341541719e-17,3.70074341541719e-17,0.501302083333333,0.364908854166667,0.513997395833333,3.70074341541719e-17,0.6435546875,0.873697916666667,1,0.108610278021349,0.00557302979885578,3.70074341541719e-15,29.0364583333333,41.0807291666667,39.84375,18.84765625,20.3125,90.8854166666667,29.8828125,40.625,28.0924479166667,34.2122395833333,31.0872395833333,98.9908854166667,13.7044270833333,39.84375,0.683593750000004,2.21354166666667,16.7317708333333,3.70074341541719e-15,27.6692708333333,16.2434895833333,42.9036458333333,98.6979166666667,11.9466145833333,24.9674479166667,27.2623697916667
132,0.932291666666667,1,1,1,1,0.942057291666667,1,1,1,1,0.765299479166667,1,1.03001655729153,-0.000938971056246314,3.70074341541719e-15,0.65104166666667,10.4166666666667,3.97135416666667,70.1822916666667,43.0338541666667,90.2669270833333,42.7734375,70.0846354166667,14.0950520833333,3.70074341541719e-15,16.8294270833333,74.0559895833333,13.96484375,49.9348958333333,3.70074341541719e-15,3.70074341541719e-15,16.7643229166667,0.618489583333337,14.0950520833333,16.5690104166667,73.7955729166667,99.3489583333333,45.9309895833333,43.505859375,21.5169270833333
133,0.27734375,0.717447916666667,0.7734375,0.697591145833333,0.779296875,0.736979166666667,0.0257161458333334,0.221028645833333,0.162434895833333,0.400390625,1,0.435546875,0.402912420150036,0.00186087562808435,2.21354166666667,9.30989583333334,17.1549479166667,41.6666666666667,98.828125,42.7083333333333,2.31119791666667,44.0755208333333,69.921875,16.6666666666667,1.72526041666667,16.50390625,50.2604166666667,16.9596354166667,16.9270833333333,3.09244791666667,2.1484375,21.9401041666667,6.73828125,11.9466145833333,43.1966145833333,69.9544270833333,99.2838541666667,42.6432291666667,57.666015625,22.216796875
134,0.2109375,0.236653645833333,0.895833333333333,0.3232421875,0.386393229166667,0.6591796875,1,0.671875,0.446614583333333,0.850911458333333,1,0.8076171875,0.171233759698406,0.00575677195947516,90.3971354166667,46.8424479166667,43.26171875,1.3671875,2.18098958333334,39.9088541666667,1.23697916666667,20.1497395833333,17.1875,49.9674479166667,99.12109375,80.4036458333333,3.70074341541719e-15,12.79296875,16.69921875,17.1223958333333,75.2278645833333,46.7122395833333,90.2669270833333,46.7122395833333,70.3125,42.7083333333333,16.7643229166667,16.6666666666667,41.2923177083333,69.5149739583333
135,0.709309895833333,0.319986979166667,0.657877604166667,0.5380859375,0.357096354166667,0.380859375,0.741861979166667,0.353190104166667,0.650716145833333,0.63671875,1,0.0865885416666667,0.154176343578169,0.00607423978179614,3.70074341541719e-15,14.8763020833333,9.14713541666667,13.8997395833333,19.23828125,37.890625,98.7955729166667,75.78125,74.1861979166667,3.58072916666667,13.671875,21.7122395833333,98.7630208333333,16.9921875,50.3255208333333,13.5091145833333,6.02213541666667,9.5703125,1.04166666666667,3.28776041666667,13.7044270833333,54.9153645833333,89.8111979166667,13.6393229166667,20.4752604166667,25.78125
136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,0.380859375,0.466471354166667,0.4189453125,0.3583984375,0.515950520833333,0.715494791666667,0.951171875,0.4130859375,0.275390625,0.203125,0.667317708333333,0.5322265625,0.235442145416326,0.00489128063383894,0.390625000000004,5.98958333333334,16.9596354166667,1.52994791666667,39.7135416666667,41.015625,89.74609375,45.9309895833333,48.73046875,6.02213541666667,4.75260416666667,17.67578125,38.6393229166667,15.5598958333333,46.1588541666667,1.43229166666667,12.6302083333333,16.7643229166667,1.3671875,8.59375,9.83072916666667,13.7369791666667,98.9583333333333,46.1588541666667,28.6946614583333,22.8841145833333
140,1,0.530598958333333,0.439453125,3.70074341541719e-17,0.652669270833333,0.194986979166667,0.8046875,0.0901692708333334,0.602864583333333,1,0.119791666666667,0.697265625,0.456050539587055,0.000798657674203302,0.65104166666667,17.9361979166667,27.44140625,20.01953125,36.8489583333333,46.9075520833333,90.1041666666667,46.5169270833333,77.1809895833333,35.5143229166667,25.9440104166667,29.2317708333333,47.1354166666667,5.43619791666667,50,3.45052083333334,4.26432291666667,15.4947916666667,4.23177083333334,22.1354166666667,16.7643229166667,50,98.9583333333333,54.0690104166667,33.0403645833333,36.42578125
141,0.637044270833333,0.416341145833333,0.287434895833333,0.240234375,0.0989583333333334,0.6396484375,1,0.179361979166667,0.7236328125,0.693033854166667,1,3.70074341541719e-17,0.0230497477468199,0.00812156310316983,3.70074341541719e-15,4.23177083333334,9.73307291666667,14.2578125,39.7135416666667,16.9921875,89.7786458333333,43.1640625,70.1497395833333,4.26432291666667,1.33463541666667,16.796875,44.140625,16.3411458333333,50,0.683593750000004,2.11588541666667,42.9361979166667,1.26953125,16.1783854166667,18.1966145833333,50,99.12109375,42.9361979166667,28.2552083333333,9.16341145833334
142,0.875325520833333,0.893229166666667,0.828450520833333,0.873372395833333,0.2841796875,0.155598958333333,0.96484375,0.444986979166667,0.435872395833333,0.500651041666667,0.723307291666667,0.106119791666667,0.631218592760376,-0.000687885907037428,3.70074341541719e-15,5.89192708333334,10.15625,15.72265625,43.45703125,42.8385416666667,90.4622395833333,43.1315104166667,70.2799479166667,4.00390625,4.03645833333334,39.6484375,43.1640625,17.0572916666667,50.0651041666667,14.0950520833333,3.87369791666667,16.6015625,0.911458333333337,13.5091145833333,16.11328125,50,98.5677083333333,16.8294270833333,41.552734375,23.4375
143,0.27734375,0.723958333333333,0.68359375,3.70074341541719e-17,0.337239583333333,1,1,0.208658854166667,0.544921875,0.416015625,0.887369791666667,0.2548828125,0.226602092057093,0.00406893865318506,21.6796875,29.7200520833333,45.6380208333333,3.70074341541719e-15,3.515625,69.7916666666667,89.84375,16.8619791666667,43.26171875,4.00390625,90.33203125,30.0130208333333,3.70074341541719e-15,16.7643229166667,17.1875,4.03645833333334,14.9739583333333,20.3125,91.2434895833333,24.609375,43.0989583333333,42.6432291666667,98.8932291666667,69.9544270833333,16.7643229166667,80.0618489583333
144,0.204427083333333,3.70074341541719e-17,3.70074341541719e-17,0.169596354166667,1,1,1,0.947265625,1,1,1,0.617838541666667,0.185508524988857,0.00827693535880531,3.70074341541719e-15,1.23697916666667,16.8294270833333,9.86328125,31.4778645833333,43.1966145833333,90.4296875,43.1315104166667,70.2473958333333,17.4153645833333,1.23697916666667,17.1549479166667,73.4700520833333,10.1888020833333,19.3684895833333,7.03125,1.43229166666667,4.23177083333334,3.70074341541719e-15,3.28776041666667,16.9921875,50.0651041666667,98.8932291666667,63.0533854166667,24.31640625,22.216796875
145,0.7861328125,0.543294270833333,0.5126953125,0.849609375,1,0.388671875,0.259440104166667,0.4482421875,0.5,0.654296875,0.7568359375,0.1767578125,0.399252214847481,0.00307030648188604,1.07421875,7.35677083333334,7.421875,23.6328125,89.7786458333333,24.6744791666667,50.0325520833333,16.9270833333333,23.6002604166667,4.36197916666667,3.70074341541719e-15,43.26171875,46.6145833333333,27.1158854166667,47.0703125,13.96484375,4.36197916666667,16.6341145833333,2.86458333333334,26.0416666666667,19.82421875,50,98.7630208333333,33.69140625,66.5201822916667,12.3372395833333
146,0.8056640625,0.214518229166667,0.4443359375,0.336263020833333,0.2705078125,0.130859375,0.705078125,0.549479166666667,0.2841796875,0.381184895833333,0.575846354166667,0.348958333333333,0.241978029892077,0.00331506641795492,3.70074341541719e-15,3.74348958333334,3.09244791666667,1.30208333333334,28.0598958333333,43.3919270833333,89.9739583333333,42.578125,16.796875,17.5130208333333,18.1640625,42.8385416666667,50.29296875,4.296875,50.29296875,5.04557291666667,17.0572916666667,18.359375,2.18098958333334,17.67578125,16.0481770833333,41.69921875,98.6653645833333,17.4153645833333,35.44921875,30.7779947916667
147,1,0.405598958333333,0.803385416666667,0.283854166666667,0.207682291666667,0.7685546875,0.313151041666667,1,0.827799479166667,1,1,0.7978515625,0.824202175862214,-0.00164353109270132,10.2213541666667,16.796875,10.0911458333333,17.8385416666667,83.3984375,43.9453125,89.8111979166667,43.0013020833333,70.3776041666667,1.46484375,7.84505208333334,19.6940104166667,44.0104166666667,29.2643229166667,50,12.01171875,2.34375,17.8385416666667,90.234375,17.48046875,9.9609375,50,98.7630208333333,65.6575520833333,51.5462239583333,25.8951822916667
